Time, s;x;y;z
649.1;590.10284;1074.8348;-792.5841
649.2;600.096;1073.7725;-792.4529
649.3;610.0983;1072.7064;-792.52216
649.4;620.10583;1071.6366;-792.7925
649.5;630.11444;1070.5632;-793.26434
649.6;640.1202;1069.4866;-793.93805
649.7;650.11884;1068.4069;-794.8139
649.8;660.1064;1067.3241;-795.8921
649.9;670.0787;1066.2386;-797.1727
650,00;680.0316;1065.1505;-798.6559
650.1;689.96094;1064.06;-800.34143
650.2;699.8626;1062.9673;-802.2294
650.3;709.73236;1061.8726;-804.3193
650.4;719.5661;1060.776;-806.611
650.5;729.35956;1059.6777;-809.10406
650.6;739.1086;1058.5779;-811.798
650.7;748.809;1057.4768;-814.6922
650.8;758.4566;1056.3746;-817.786
650.9;768.0472;1055.2715;-821.0787
651,00;777.5766;1054.1676;-824.5693
651.1;787.04065;1053.0631;-828.25696
651.2;796.4351;1051.9583;-832.1407
651.3;805.7559;1050.853;-836.2193
651.4;814.99884;1049.7479;-840.4915
651.5;824.1598;1048.6428;-844.9562
651.6;833.2347;1047.5381;-849.61176
651.7;842.21936;1046.434;-854.4568
651.8;851.10974;1045.3303;-859.48975
651.9;859.9018;1044.2277;-864.70886
652,00;868.5915;1043.126;-870.1124
652.1;877.1748;1042.0255;-875.6986
652.2;885.6478;1040.9264;-881.4654
652.3;894.0066;1039.8287;-887.41077
652.4;902.24713;1038.7329;-893.5326
652.5;910.3656;1037.6389;-899.8287
652.6;918.3582;1036.5471;-906.2967
652.7;926.2212;1035.4574;-912.93427
652.8;933.9507;1034.3702;-919.73883
652.9;941.5431;1033.2855;-926.7079
653,00;948.9947;1032.2036;-933.83875
653.1;956.3019;1031.1245;-941.12866
653.2;963.4611;1030.0486;-948.57477
653.3;970.46893;1028.976;-956.17426
653.4;977.32184;1027.9066;-963.924
653.5;984.0165;1026.841;-971.821
653.6;990.5495;1025.7789;-979.862
653.7;996.9176;1024.7208;-988.0438
653.8;1003.1176;1023.6668;-996.36316
653.9;1009.1464;1022.61694;-1004.8165
654,00;1015.001;1021.5715;-1013.4006
654.1;1020.6782;1020.5305;-1022.11163
654.2;1026.1753;1019.49426;-1030.946
654.3;1031.4893;1018.4628;-1039.9003
654.4;1036.6173;1017.43634;-1048.9705
654.5;1041.5569;1016.41504;-1058.1527
654.6;1046.3054;1015.399;-1067.4431
654.7;1050.8601;1014.3883;-1076.8378
654.8;1055.2188;1013.3833;-1086.3326
654.9;1059.3789;1012.3839;-1095.9236
655,00;1063.3383;1011.39044;-1105.6064
655.1;1067.0946;1010.40295;-1115.3771
655.2;1070.6459;1009.42163;-1125.2311
655.3;1073.9901;1008.4466;-1135.1642
655.4;1077.1254;1007.4779;-1145.172
655.5;1080.0498;1006.5158;-1155.2501
655.6;1082.7617;1005.5604;-1165.394
655.7;1085.2595;1004.6118;-1175.5992
655.8;1087.5415;1003.67017;-1185.8612
655.9;1089.6066;1002.73553;-1196.1752
656,00;1091.453;1001.80817;-1206.5365
656.1;1093.08;1000.8881;-1216.9407
656.2;1094.4861;999.97546;-1227.3829
656.3;1095.6704;999.07043;-1237.8583
656.4;1096.632;998.17303;-1248.3623
656.5;1097.3701;997.28345;-1258.8898
656.6;1097.8842;996.4018;-1269.4363
656.7;1098.1733;995.52814;-1279.9966
656.8;1098.2373;994.66266;-1290.566
656.9;1098.0757;993.8054;-1301.1396
657,00;1097.6882;992.95654;-1311.7126
657.1;1097.0748;992.1161;-1322.2799
657.2;1096.2354;991.28424;-1332.8365
657.3;1095.17;990.461;-1343.3777
657.4;1093.8789;989.6466;-1353.8984
657.5;1092.3623;988.841;-1364.3937
657.6;1090.6207;988.0444;-1374.8586
657.7;1088.6547;987.25684;-1385.2883
657.8;1086.4647;986.4784;-1395.6777
657.9;1084.0518;985.7092;-1406.0221
658,00;1081.4165;984.94934;-1416.3163
658.1;1078.56;984.19885;-1426.5557
658.2;1075.4835;983.4579;-1436.7351
658.3;1072.1881;982.72644;-1446.85
658.4;1068.675;982.00464;-1456.8954
658.5;1064.9459;981.2926;-1466.8665
658.6;1061.0021;980.59033;-1476.7585
658.7;1056.8452;979.8979;-1486.5668
658.8;1052.4773;979.21545;-1496.2864
658.9;1047.8999;978.54297;-1505.913
659,00;1043.1152;977.88055;-1515.4417
659.1;1038.1252;977.2283;-1524.8679
659.2;1032.9323;976.5862;-1534.1874
659.3;1027.5385;975.9543;-1543.3953
659.4;1021.9463;975.33276;-1552.4873
659.5;1016.1582;974.72156;-1561.4591
659.6;1010.17694;974.1208;-1570.3063
659.7;1004.00507;973.53046;-1579.0247
659.8;997.64545;972.9507;-1587.6099
659.9;991.10095;972.3814;-1596.0579
660,00;984.37463;971.8227;-1604.3645
660.1;977.46954;971.27466;-1612.5258
660.2;970.3889;970.7373;-1620.5377
660.3;963.136;970.21063;-1628.3965
660.4;955.7141;969.6947;-1636.0984
660.5;948.1268;969.1896;-1643.6394
660.6;940.37744;968.6952;-1651.0162
660.7;932.46985;968.2117;-1658.225
660.8;924.40765;967.739;-1665.2625
660.9;916.19464;967.2772;-1672.125
661,00;907.8347;966.8263;-1678.8094
661.1;899.3317;966.3863;-1685.3126
661.2;890.68976;965.9573;-1691.6313
661.3;881.91284;965.5391;-1697.7625
661.4;873.0051;965.13196;-1703.7031
661.5;863.97095;964.7357;-1709.4506
661.6;854.81445;964.35046;-1715.0018
661.7;845.54004;963.9762;-1720.3544
661.8;836.1521;963.6129;-1725.5057
661.9;826.65515;963.26056;-1730.4534
662,00;817.0536;962.9192;-1735.1948
662.1;807.3521;962.5888;-1739.728
662.2;797.5553;962.2694;-1744.0508
662.3;787.6678;961.9609;-1748.1611
662.4;777.69434;961.6633;-1752.0569
662.5;767.63965;961.3768;-1755.7366
662.6;757.5085;961.101;-1759.1982
662.7;747.3058;960.83624;-1762.4403
662.8;737.0363;960.5823;-1765.4614
662.9;726.70496;960.3392;-1768.2601
663,00;716.3167;960.10693;-1770.8352
663.1;705.87646;959.8855;-1773.1854
663.3;684.85986;959.47485;-1777.2075
663.4;674.2935;959.28564;-1778.8776
663.5;663.6952;959.1071;-1780.3195
663.6;653.0699;958.9392;-1781.5323
663.7;642.4226;958.7819;-1782.5161
663.8;631.7584;958.6352;-1783.2701
663.9;621.08246;958.499;-1783.7943
664,00;610.39966;958.3733;-1784.0885
664.1;599.71515;958.258;-1784.1526
664.2;589.0339;958.1531;-1783.9869
664.3;578.36096;958.05853;-1783.5916
664.4;567.7014;957.97424;-1782.9669
664.5;557.06024;957.9002;-1782.1134
664.6;546.4424;957.8363;-1781.0315
664.7;535.8529;957.78253;-1779.722
664.8;525.2967;957.7389;-1778.1858
664.9;514.77875;957.70514;-1776.4236
665,00;504.30392;957.6814;-1774.4365
665.1;493.8771;957.66754;-1772.2257
665.2;483.50314;957.66345;-1769.7922
665.3;473.18686;957.6691;-1767.1376
665.4;462.93304;957.68445;-1764.2632
665.5;452.74637;957.70935;-1761.1705
665.6;442.6316;957.74384;-1757.8613
665.7;432.59335;957.7877;-1754.3373
665.8;422.63623;957.841;-1750.6003
665.9;412.76483;957.9036;-1746.6525
666,00;402.9836;957.9754;-1742.4956
666.1;393.29706;958.05634;-1738.132
666.2;383.70953;958.14636;-1733.5638
666.3;374.22543;958.2453;-1728.7936
666.4;364.849;958.3532;-1723.8235
666.5;355.58447;958.46985;-1718.6564
666.6;346.436;958.5952;-1713.2947
666.7;337.40768;958.72925;-1707.7411
666.8;328.50354;958.87177;-1701.9984
666.9;319.72754;959.02277;-1696.0697
667,00;311.0836;959.18207;-1689.9578
667.1;302.57544;959.3497;-1683.6656
667.2;294.20688;959.52545;-1677.1967
667.3;285.98154;959.7092;-1670.5537
667.4;277.90305;959.901;-1663.7404
667.5;269.97485;960.10065;-1656.7599
667.6;262.20044;960.30804;-1649.6156
667.7;254.58315;960.5231;-1642.3112
667.8;247.1262;960.7457;-1634.85
667.9;239.83281;960.97577;-1627.2358
668,00;232.70604;961.2132;-1619.4723
668.1;225.7489;961.4578;-1611.5632
668.2;218.96432;961.70966;-1603.5123
668.3;212.35512;961.96844;-1595.3236
668.4;205.92403;962.2342;-1587.0009
668.5;199.6737;962.5067;-1578.5481
668.6;193.60669;962.78595;-1569.9694
668.7;187.72543;963.0718;-1561.2688
668.8;182.03232;963.3641;-1552.4504
668.9;176.52962;963.6627;-1543.5184
669,00;171.21948;963.9676;-1534.477
669.1;166.10402;964.2786;-1525.3304
669.2;161.18518;964.59564;-1516.083
669.3;156.46489;964.9186;-1506.7389
669.4;151.9449;965.24725;-1497.3026
669.5;147.62694;965.5816;-1487.7786
669.6;143.51256;965.9215;-1478.171
669.7;139.60327;966.2668;-1468.4844
669.8;135.90048;966.61743;-1458.7233
669.9;132.40546;966.9732;-1448.892
670,00;129.11943;967.33405;-1438.995
670.1;126.043465;967.6998;-1429.037
670.2;123.17859;968.0704;-1419.0225
670.3;120.52568;968.4456;-1408.9558
670.4;118.08554;968.8255;-1398.8416
670.5;115.85889;969.2097;-1388.6844
670.6;113.84631;969.5983;-1378.4888
670.7;112.04832;969.9911;-1368.2593
670.8;110.46531;970.38794;-1358.0005
670.9;109.0976;970.7887;-1347.7169
671,00;107.945404;971.1933;-1337.4131
671.1;107.00883;971.6016;-1327.0936
671.2;106.287895;972.0134;-1316.763
671.3;105.78252;972.4287;-1306.4257
671.4;105.49253;972.8473;-1296.0863
671.5;105.417656;973.26904;-1285.7493
671.6;105.55754;973.6939;-1275.4191
671.7;105.91173;974.12164;-1265.1002
671.8;106.47966;974.5522;-1254.7971
671.9;107.2607;974.9854;-1244.5143
672,00;108.25411;975.42114;-1234.2559
672.1;109.459076;975.8593;-1224.0265
672.2;110.87468;976.2998;-1213.8304
672.3;112.49993;976.74243;-1203.6719
672.4;114.333725;977.1871;-1193.5553
672.5;116.3749;977.6336;-1183.4849
672.6;118.622185;978.082;-1173.4647
672.7;121.07425;978.5319;-1163.4991
672.8;123.72965;978.98346;-1153.5923
672.9;126.58688;979.43634;-1143.748
673,00;129.64436;979.8905;-1133.9707
673.1;132.9004;980.3458;-1124.2643
673.2;136.35327;980.8021;-1114.6326
673.3;140.00114;981.25934;-1105.0797
673.4;143.84209;981.71735;-1095.6094
673.5;147.87415;982.17596;-1086.2256
673.6;152.09525;982.6351;-1076.932
673.7;156.5033;983.09454;-1067.7324
673.8;161.09607;983.5543;-1058.6304
673.9;165.8713;984.0142;-1049.6298
674,00;170.82669;984.4741;-1040.7339
674.1;175.9598;984.9339;-1031.9464
674.2;181.26816;985.3935;-1023.27075
674.3;186.74927;985.85266;-1014.71027
674.4;192.40051;986.31134;-1006.2684
674.5;198.21925;986.7695;-997.9483
674.6;204.20276;987.22687;-989.7533
674.7;210.34825;987.68335;-981.68646
674.8;216.65291;988.1389;-973.7509
674.9;223.11386;988.5934;-965.9497
675,00;229.72813;989.04663;-958.2858
675.1;236.49277;989.4986;-950.762
675.2;243.40471;989.9491;-943.3813
675.3;250.46086;990.398;-936.14636
675.4;257.65808;990.8453;-929.0598
675.5;264.9932;991.2907;-922.1244
675.6;272.46298;991.73425;-915.34265
675.7;280.06412;992.1757;-908.717
675.8;287.79333;992.6151;-902.2499
675.9;295.64725;993.0522;-895.94366
676,00;303.6225;993.48694;-889.8006
676.1;311.71564;993.91925;-883.82294
676.2;319.92316;994.3489;-878.0127
676.3;328.2416;994.7759;-872.372
676.4;336.66745;995.2;-866.90283
676.5;345.19708;995.6213;-861.6071
676.6;353.82693;996.0395;-856.48663
676.7;362.5534;996.4545;-851.54315
676.8;371.3728;996.8664;-846.7784
676.9;380.2815;997.2749;-842.1939
677,00;389.27576;997.67993;-837.7913
677.1;398.35187;998.0814;-833.57196
677.2;407.5061;998.47925;-829.5373
677.3;416.7347;998.8733;-825.68866
677.4;426.0339;999.26355;-822.0272
677.5;435.3999;999.6498;-818.55414
677.6;444.8289;1000.032;-815.2705
677.7;454.31702;1000.41003;-812.17737
677.8;463.8605;1000.7838;-809.2756
677.9;473.4555;1001.15326;-806.56604
678,00;483.09814;1001.5183;-804.0495
678.1;492.7846;1001.8788;-801.7267
678.2;502.511;1002.2346;-799.5982
678.3;512.27344;1002.58575;-797.6647
678.4;522.06805;1002.93207;-795.92645
678.5;531.89105;1003.2735;-794.3841
678.6;541.73846;1003.6099;-793.0378
678.7;551.6065;1003.9413;-791.8878
678.8;561.4913;1004.2675;-790.9344
678.9;571.38885;1004.5885;-790.1776
679,00;581.2955;1004.9041;-789.6175
679.1;591.2072;1005.21436;-789.254
679.2;601.12024;1005.51917;-789.08704
679.3;611.03076;1005.8183;-789.1164
679.4;620.9349;1006.1119;-789.3418
679.5;630.82886;1006.39966;-789.763
679.6;640.70886;1006.6817;-790.37946
679.7;650.5711;1006.9578;-791.19086
679.8;660.4118;1007.228;-792.19653
679.9;670.2272;1007.49225;-793.3959
680,00;680.01355;1007.7503;-794.78827
680.1;689.7672;1008.00226;-796.3729
680.2;699.4844;1008.2479;-798.14905
680.3;709.1614;1008.4873;-800.1157
680.4;718.7947;1008.72034;-802.272
680.5;728.3805;1008.94696;-804.6168
680.6;737.91534;1009.1671;-807.1492
680.7;747.3955;1009.3807;-809.86786
680.8;756.81757;1009.5876;-812.77167
680.9;766.1779;1009.7879;-815.85925
681,00;775.473;1009.98145;-819.1294
681.1;784.6995;1010.16815;-822.58057
681.2;793.8539;1010.3481;-826.2113
681.3;802.93274;1010.5211;-830.02014
681.4;811.9327;1010.6872;-834.00543
681.5;820.8504;1010.84625;-838.1655
681.6;829.68256;1010.9982;-842.49866
681.7;838.4259;1011.1432;-847.0032
681.8;847.0772;1011.28094;-851.6771
681.9;855.63324;1011.4115;-856.5186
682,00;864.0909;1011.53485;-861.5258
682.1;872.447;1011.65094;-866.6966
682.2;880.6985;1011.75964;-872.02893
682.3;888.84235;1011.861;-877.52075
682.4;896.87555;1011.955;-883.1698
682.5;904.79517;1012.0415;-888.9739
682.6;912.5982;1012.1206;-894.9308
682.7;920.2819;1012.19214;-901.03815
682.8;927.84344;1012.25616;-907.2935
682.9;935.27997;1012.31256;-913.6946
683,00;942.5888;1012.3614;-920.2388
683.1;949.7672;1012.4026;-926.9236
683.2;956.8127;1012.43616;-933.7465
683.3;963.7225;1012.462;-940.70483
683.4;970.49414;1012.4801;-947.79596
683.5;977.1252;1012.4905;-955.01715
683.6;983.6132;1012.49316;-962.36566
683.7;989.95575;1012.48804;-969.8387
683.8;996.1506;1012.4751;-977.4334
683.9;1002.1953;1012.45435;-985.1469
684,00;1008.08777;1012.4258;-992.97626
684.1;1013.82587;1012.38934;-1000.9186
684.2;1019.4074;1012.34503;-1008.9708
684.3;1024.8303;1012.2929;-1017.12994
684.4;1030.0927;1012.23285;-1025.3928
684.5;1035.1925;1012.165;-1033.7565
684.6;1040.1278;1012.0891;-1042.2177
684.7;1044.897;1012.00543;-1050.7732
684.8;1049.498;1011.91376;-1059.42
684.9;1053.9294;1011.8143;-1068.1547
685,00;1058.1895;1011.7068;-1076.9741
685.1;1062.2765;1011.59143;-1085.8748
685.2;1066.189;1011.46814;-1094.8535
685.3;1069.9255;1011.3369;-1103.907
685.4;1073.4847;1011.1978;-1113.0317
685.5;1076.8652;1011.05084;-1122.2244
685.6;1080.0657;1010.89594;-1131.4814
685.7;1083.085;1010.73315;-1140.7994
685.8;1085.9219;1010.5625;-1150.175
685.9;1088.5753;1010.384;-1159.6046
686,00;1091.0442;1010.1976;-1169.0847
686.1;1093.3276;1010.0033;-1178.6117
686.2;1095.4248;1009.8013;-1188.1821
686.3;1097.3347;1009.5914;-1197.7924
686.4;1099.0566;1009.3737;-1207.4387
686.5;1100.59;1009.14825;-1217.1178
686.6;1101.9341;1008.9151;-1226.8258
686.7;1103.0883;1008.67413;-1236.5591
686.8;1104.052;1008.4255;-1246.3142
686.9;1104.8251;1008.1692;-1256.0873
687,00;1105.407;1007.90515;-1265.8748
687.1;1105.7974;1007.63354;-1275.6729
687.2;1105.9961;1007.3543;-1285.478
687.3;1106.0029;1007.0675;-1295.2865
687.4;1105.8179;1006.77313;-1305.0946
687.5;1105.4408;1006.4713;-1314.8987
687.6;1104.8717;1006.1619;-1324.695
687.7;1104.111;1005.84515;-1334.4799
687.8;1103.1584;1005.52094;-1344.2495
687.9;1102.0145;1005.1894;-1354.0002
688,00;1100.6796;1004.85046;-1363.7285
688.1;1099.1538;1004.5043;-1373.4304
688.2;1097.438;1004.1508;-1383.1024
688.3;1095.5322;1003.79016;-1392.7407
688.4;1093.4375;1003.4223;-1402.3418
688.5;1091.1543;1003.04736;-1411.9019
688.6;1088.6832;1002.6653;-1421.4172
688.7;1086.0253;1002.27625;-1430.8843
688.8;1083.1813;1001.8802;-1440.2994
688.9;1080.1522;1001.47723;-1449.659
689,00;1076.939;1001.0673;-1458.9595
689.1;1073.5426;1000.65063;-1468.1971
689.2;1069.9644;1000.2272;-1477.3684
689.3;1066.2054;999.797;-1486.4698
689.4;1062.2672;999.3601;-1495.4978
689.5;1058.1508;998.9166;-1504.4487
689.6;1053.8577;998.4666;-1513.3192
689.7;1049.3895;998.0101;-1522.1058
689.8;1044.7477;997.5471;-1530.805
689.9;1039.9338;997.07776;-1539.4135
690,00;1034.9497;996.6021;-1547.9276
690.1;1029.797;996.12024;-1556.3441
690.2;1024.4775;995.6321;-1564.6598
690.3;1018.9933;995.1379;-1572.8712
690.4;1013.34607;994.6376;-1580.9751
690.5;1007.5379;994.13135;-1588.9683
690.6;1001.571;993.61914;-1596.8474
690.7;995.4473;993.1011;-1604.6095
690.8;989.16925;992.5772;-1612.2512
690.9;982.7389;992.04767;-1619.7697
691,00;976.1587;991.51245;-1627.1616
691.1;969.43097;990.9717;-1634.4241
691.2;962.5582;990.4254;-1641.5541
691.3;955.5429;989.8737;-1648.5488
691.4;948.3877;989.3167;-1655.4053
691.5;941.09515;988.7544;-1662.1206
691.6;933.6679;988.1869;-1668.692
691.7;926.1088;987.61426;-1675.1168
691.8;918.42065;987.03656;-1681.3923
691.9;910.60626;986.4539;-1687.5157
692,00;902.6686;985.8664;-1693.4846
692.1;894.61053;985.2741;-1699.2964
692.2;886.4352;984.67706;-1704.9485
692.3;878.14557;984.0754;-1710.4386
692.4;869.7449;983.4692;-1715.7642
692.5;861.23627;982.85846;-1720.9231
692.6;852.623;982.2434;-1725.913
692.7;843.90826;981.624;-1730.7317
692.8;835.0954;981.0004;-1735.377
692.9;826.18787;980.3727;-1739.8469
693,00;817.189;979.74097;-1744.1394
693.1;808.1024;979.1052;-1748.2524
693.2;798.9314;978.46564;-1752.1842
693.3;789.6797;977.82227;-1755.9329
693.4;780.3507;977.17523;-1759.4967
693.5;770.94824;976.5246;-1762.874
693.6;761.4759;975.8705;-1766.0632
693.7;751.9374;975.2129;-1769.0627
693.8;742.3365;974.552;-1771.8711
693.9;732.6769;973.8879;-1774.4868
694,00;722.96246;973.22064;-1776.9087
694.1;713.1971;972.55035;-1779.1355
694.2;703.38464;971.8771;-1781.1659
694.3;693.52893;971.201;-1782.999
694.4;683.63403;970.5221;-1784.6335
694.5;673.7038;969.8406;-1786.0687
694.6;663.74225;969.15643;-1787.3037
694.7;653.7534;968.46985;-1788.3376
694.8;643.7413;967.7809;-1789.1697
694.9;633.70996;967.0896;-1789.7994
695,00;623.6635;966.3961;-1790.2262
695.1;613.606;965.70056;-1790.4496
695.2;603.54156;965.00305;-1790.4692
695.3;593.4743;964.3036;-1790.2847
695.4;583.4084;963.6023;-1789.8958
695.5;573.3479;962.89935;-1789.3025
695.6;563.297;962.1948;-1788.5046
695.7;553.2599;961.4887;-1787.5023
695.8;543.2407;960.78125;-1786.2955
695.9;533.2437;960.07245;-1784.8846
696,00;523.27295;959.3624;-1783.2698
696.1;513.3327;958.6513;-1781.4514
696.2;503.42703;957.93915;-1779.43
696.3;493.5602;957.2261;-1777.2062
696.4;483.73636;956.5122;-1774.7803
696.5;473.95963;955.7976;-1772.1533
696.6;464.2342;955.08234;-1769.3259
696.7;454.5642;954.36664;-1766.2991
696.8;444.95377;953.65045;-1763.0737
696.9;435.407;952.93396;-1759.6509
697,00;425.92804;952.2172;-1756.0317
697.1;416.5209;951.50037;-1752.2175
697.2;407.1897;950.78345;-1748.2096
697.3;397.93848;950.06665;-1744.0093
697.4;388.77124;949.35;-1739.6182
697.5;379.692;948.6336;-1735.0378
697.6;370.70468;947.91754;-1730.2699
697.7;361.81323;947.202;-1725.316
697.8;353.0216;946.487;-1720.1782
697.9;344.33365;945.77264;-1714.8584
698,00;335.7532;945.059;-1709.3584
698.1;327.2841;944.3463;-1703.6804
698.2;318.93002;943.6345;-1697.8265
698.3;310.6948;942.92377;-1691.7992
698.4;302.58203;942.2141;-1685.6006
698.5;294.59543;941.50574;-1679.233
698.6;286.73853;940.7987;-1672.6992
698.7;279.01492;940.0931;-1666.0017
698.8;271.4281;939.389;-1659.143
698.9;263.9815;938.68646;-1652.1259
699,00;256.67853;937.9857;-1644.9531
699.1;249.52249;937.28674;-1637.6278
699.2;242.51671;936.58966;-1630.1526
699.3;235.6644;935.89453;-1622.5308
699.4;228.96873;935.20154;-1614.7653
699.5;222.4328;934.5107;-1606.8593
699.6;216.05966;933.82214;-1598.816
699.7;209.85226;933.1359;-1590.6389
699.8;203.81355;932.45215;-1582.3313
699.9;197.94635;931.7709;-1573.8966
700,00;192.25343;931.0923;-1565.3383
700.1;186.7375;930.4164;-1556.66
700.2;181.40118;929.7433;-1547.8654
700.3;176.24702;929.07306;-1538.9579
700.4;171.27753;928.4058;-1529.9417
700.5;166.49506;927.74164;-1520.8202
700.6;161.90198;927.08057;-1511.5975
700.7;157.5005;926.4228;-1502.2776
700.8;153.2928;925.7683;-1492.8641
700.9;149.28094;925.1172;-1483.3615
701,00;145.46693;924.4696;-1473.7734
701.1;141.85268;923.82556;-1464.1044
701.2;138.44;923.1852;-1454.3583
701.3;135.23064;922.54846;-1444.5393
701.4;132.22623;921.9156;-1434.6519
701.5;129.42834;921.2866;-1424.7003
701.6;126.83843;920.6616;-1414.6887
701.7;124.45787;920.04065;-1404.6216
701.8;122.28796;919.42377;-1394.5034
701.9;120.32986;918.8111;-1384.3384
702,00;118.58467;918.2027;-1374.1312
702.1;117.053406;917.59863;-1363.8862
702.2;115.736946;916.99896;-1353.608
702.3;114.636116;916.4038;-1343.3011
702.4;113.75161;915.8132;-1332.97
702.5;113.08404;915.22723;-1322.6194
702.6;112.63391;914.64594;-1312.2537
702.7;112.401634;914.0694;-1301.8777
702.8;112.387535;913.49774;-1291.496
702.9;112.59181;912.93097;-1281.113
703,00;113.01458;912.36914;-1270.7336
703.1;113.655846;911.8124;-1260.3625
703.2;114.51552;911.2607;-1250.0042
703.3;115.59341;910.7142;-1239.6633
703.4;116.88922;910.17285;-1229.3446
703.5;118.40256;909.63684;-1219.0526
703.6;120.13293;909.10614;-1208.7921
703.7;122.07973;908.5809;-1198.5676
703.8;124.24225;908.06104;-1188.3838
703.9;126.619705;907.54675;-1178.2454
704,00;129.2112;907.038;-1168.1569
